,name,url,comments
2198,Getting Started with Netduino,https://salttiger.com/getting-started-with-netduino/,0
2199,Getting Started with Fluidinfo,https://salttiger.com/getting-started-with-fluidinfo/,0
2200,Data for the Public Good,https://salttiger.com/data-for-the-public-good/,0
2201,#tweetsmart,https://salttiger.com/tweetsmart/,0
2202,Publishing with iBooks Author,https://salttiger.com/publishing-with-ibooks-author/,0
2203,MySQL Troubleshooting,https://salttiger.com/mysql-troubleshooting/,0
2204,jQuery Mobile: Up and Running,https://salttiger.com/jquery-mobile-up-and-running/,0
2205,"C# 4.0 in a Nutshell, 4th Edition",https://salttiger.com/c-4-0-in-a-nutshell-4th-edition/,0
2206,"THE CSS3 ANTHOLOGY, 4th Edition",https://salttiger.com/the-css3-anthology-4th-edition/,0
2207,"JQUERY: NOVICE TO NINJA, 2nd Edition",https://salttiger.com/jquery-novice-to-ninja-2nd-edition/,0
2208,Best of TOC 2012,https://salttiger.com/best-of-toc-2012/,0
2209,"Advanced Perl Programming, 2nd Edition",https://salttiger.com/advanced-perl-programming-2nd-edition/,0
2210,Writing and Querying MapReduce Views in CouchDB,https://salttiger.com/writing-and-querying-mapreduce-views-in-couchdb/,0
2211,DIY Satellite Platforms,https://salttiger.com/diy-satellite-platforms/,0
2212,"Hadoop: The Definitive Guide (3rd, Early Release)",https://salttiger.com/hadoop-the-definitive-guide-3rd-early-release/,0
2213,C# Database Basics,https://salttiger.com/csharp-database-basics/,0
2214,Getting Started with CouchDB,https://salttiger.com/getting-started-with-couchdb/,0
2215,Google Script: Enterprise Application Essentials,https://salttiger.com/google-script-enterprise-application-essentials/,0
2216,Make: Technology on Your Time Volume 29,https://salttiger.com/make-technology-on-your-time-volume-29/,0
2217,Web 2.0: A Strategy Guide,https://salttiger.com/web-2-0-a-strategy-guide/,0
2218,"SQL in a Nutshell, 3rd Edition",https://salttiger.com/sql-in-a-nutshell-3rd-edition/,0
2219,"Learning Perl Student Workbook, 2nd Edition",https://salttiger.com/learning-perl-student-workbook-2nd-edition/,0
2220,Node for Front-End Developers,https://salttiger.com/node-for-front-end-developers/,0
2221,MongoDB and PHP,https://salttiger.com/mongodb-and-php/,0
2222,Understanding PaaS,https://salttiger.com/understanding-paas/,0
2223,The Little Book on CoffeeScript,https://salttiger.com/the-little-book-on-coffeescript/,0
2224,Hacking and Securing iOS Applications,https://salttiger.com/hacking-and-securing-ios-applications/,0
2225,"SharePoint 2010 for Project Management, 2nd Edition",https://salttiger.com/sharepoint-2010-for-project-management-2nd-edition/,0
2226,"Programming Interactivity, 2nd Edition",https://salttiger.com/programming-interactivity-2nd-edition/,0
2227,"Programming iOS 5 (2nd, Early Release)",https://salttiger.com/programming-ios-5-2nd-early-release/,0
2228,Introducing Starling,https://salttiger.com/introducing-starling/,0
2229,PHP in a Nutshell,https://salttiger.com/php-in-a-nutshell/,0
2230,Building Wireless Sensor Networks,https://salttiger.com/building-wireless-sensor-networks/,0
2231,What’s New in Flash Player 11,https://salttiger.com/whats-new-in-flash-player-11/,0
2232,What’s New in Adobe AIR 3,https://salttiger.com/whats-new-in-adobe-air-3/,0
2233,Making Things Happen,https://salttiger.com/making-things-happen/,0
2234,R in a Nutshell,https://salttiger.com/r-in-a-nutshell/,0
2235,"Tap, Move, Shake",https://salttiger.com/tap-move-shake/,0
2236,APIs: A Strategy Guide,https://salttiger.com/apis-a-strategy-guide/,0
2237,Mapping with Drupal,https://salttiger.com/mapping-with-drupal/,0
2238,ActionScript Developer’s Guide to PureMVC,https://salttiger.com/actionscript-developers-guide-to-puremvc/,0
2239,Design and Prototyping for Drupal,https://salttiger.com/design-and-prototyping-for-drupal/,0
2240,"SQL and Relational Theory, 2nd Edition",https://salttiger.com/sql-and-relational-theory-2nd-edition/,0
2241,Advanced Rails,https://salttiger.com/advanced-rails/,0
2242,RT Essentials,https://salttiger.com/rt-essentials/,0
2243,Application Security for the Android Platform,https://salttiger.com/application-security-for-the-android-platform/,0
2244,PDF Explained,https://salttiger.com/pdf-explained/,0
2245,The Information Diet,https://salttiger.com/the-information-diet/,0
2246,The Global eBook Market,https://salttiger.com/the-global-ebook-market/,0
2247,Make: Ultimate Kit Guide,https://salttiger.com/make-ultimate-kit-guide/,0
2248,Cooking for Geeks,https://salttiger.com/cooking-for-geeks/,0
2249,Programming Entity Framework: Code First,https://salttiger.com/programming-entity-framework-code-first/,0
2250,Sinatra: Up and Running,https://salttiger.com/sinatra-up-and-running/,0
2251,Building Hypermedia APIs with HTML5 and Node,https://salttiger.com/building-hypermedia-apis-with-html5-and-node/,0
2252,Kindle Fire: Out of the Box,https://salttiger.com/kindle-fire-out-of-the-box/,0
2253,Programming HTML5 Applications,https://salttiger.com/programming-html5-applications/,0
2254,bash Cookbook,https://salttiger.com/bash-cookbook/,0
2255,Data Mashups in R,https://salttiger.com/data-mashups-in-r/,0
2256,Machine Learning for Email,https://salttiger.com/machine-learning-for-email/,0
2257,Practical C Programming (3rd),https://salttiger.com/practical-c-programming-3rd/,0
2258,Designing Mobile Interfaces,https://salttiger.com/designing-mobile-interfaces/,0
2259,HTML5 Cookbook,https://salttiger.com/html5-cookbook/,0
2260,Designing Embedded Hardware (2nd),https://salttiger.com/designing-embedded-hardware-2nd/,0
2261,Parallel R,https://salttiger.com/parallel-r/,0
2262,XQuery,https://salttiger.com/xquery/,0
2263,Mastering Algorithms with C,https://salttiger.com/mastering-algorithms-with-c/,0
2264,The Art of Readable Code,https://salttiger.com/the-art-of-readable-code/,0
2265,Programming Firefox,https://salttiger.com/programming-firefox/,0
2266,Python and AWS Cookbook,https://salttiger.com/python-and-aws-cookbook/,0
2267,REST API Design Rulebook,https://salttiger.com/rest-api-design-rulebook/,0
2268,Mastering Search Analytics,https://salttiger.com/mastering-search-analytics/,0
2269,iOS 5 Programming Cookbook (Early Release),https://salttiger.com/ios-5-programming-cookbook-early-release/,0
2270,MacRuby: The Definitive Guide,https://salttiger.com/macruby-the-definitive-guide/,0
2271,Automating ActionScript Projects with Eclipse and Ant,https://salttiger.com/automating-actionscript-projects-with-eclipse-and-ant/,0
2272,Making Things See (Early Release),https://salttiger.com/making-things-see-early-release/,0
2273,HTML5 for Publishers,https://salttiger.com/html5-for-publishers/,0
2274,Meaningful Use and Beyond,https://salttiger.com/meaningful-use-and-beyond/,0
2275,What Is EPUB 3?,https://salttiger.com/what-is-epub-3/,0
2276,Building eCommerce Applications,https://salttiger.com/building-ecommerce-applications/,0
2277,Embedded Android (Early Release),https://salttiger.com/embedded-android-early-release/,0
2278,Android Cookbook (Early Release),https://salttiger.com/android-cookbook-early-release/,0
2279,Making Things Talk (2nd),https://salttiger.com/making-things-talk-2nd/,0
2280,Getting Started with Arduino (2nd),https://salttiger.com/getting-started-with-arduino-2nd/,0
2281,Privacy and Big Data,https://salttiger.com/privacy-and-big-data/,0
2282,What Is HTML5?,https://salttiger.com/what-is-html5/,0
2283,Programming HTML5 Applications (Early Release),https://salttiger.com/programming-html5-applications-early-release/,0
2284,Coding4Fun,https://salttiger.com/coding4fun/,0
2285,HTML5 Cookbook (Early Release),https://salttiger.com/html5-cookbook-early-release/,0
2286,20 Recipes for Programming MVC 3,https://salttiger.com/20-recipes-for-programming-mvc-3/,0
2287,Social Network Analysis for Startups,https://salttiger.com/social-network-analysis-for-startups/,0
2288,Getting Started with RStudio,https://salttiger.com/getting-started-with-rstudio/,0
2289,Integrating PHP Projects with Jenkins,https://salttiger.com/integrating-php-projects-with-jenkins/,0
2290,MongoDB and Python,https://salttiger.com/mongodb-and-python/,0
2291,Creating HTML5 Animations with Flash and Wallaby,https://salttiger.com/creating-html5-animations-with-flash-and-wallaby/,0
2292,iOS Sensor Apps with Arduino,https://salttiger.com/ios-sensor-apps-with-arduino/,0
2293,Developing Enterprise iOS Applications (Early Release),https://salttiger.com/developing-enterprise-ios-applications-early-release/,0
2294,Programming Pig,https://salttiger.com/programming-pig/,0
2295,Programming Razor,https://salttiger.com/programming-razor/,0
2296,Designing Data Visualizations,https://salttiger.com/designing-data-visualizations/,0
2297,Getting Started with Processing,https://salttiger.com/getting-started-with-processing/,0
2298,The Twitter Book (2nd),https://salttiger.com/the-twitter-book-2nd/,0
2299,The Twitter Book,https://salttiger.com/the-twitter-book/,0
2300,Learning PHP & MySQL (2nd),https://salttiger.com/learning-php-mysql-2nd/,0
2301,Secure Programming Cookbook for C and C++,https://salttiger.com/secure-programming-cookbook-for-c-and-cpp/,0
2302,Internet Core Protocols: The Definitive Guide,https://salttiger.com/internet-core-protocols-the-definitive-guide/,0
2303,BGP,https://salttiger.com/bgp/,0
2304,Apache Cookbook (2nd),https://salttiger.com/apache-cookbook-2nd/,0
2305,HTML5 Media,https://salttiger.com/html5-media/,0
2306,JavaScript Web Applications,https://salttiger.com/javascript-web-applications/,0
2307,Developing iOS Applications with Flex 4.5,https://salttiger.com/developing-ios-applications-with-flex-4-5/,0
2308,HBase: The Definitive Guide,https://salttiger.com/hbase-the-definitive-guide/,0
2309,Quick Guide to Flash Catalyst,https://salttiger.com/quick-guide-to-flash-catalyst/,0
2310,Programming Social Applications,https://salttiger.com/programming-social-applications/,0
2311,"Making Isometric Social Real-Time Games with HTML5, CSS3, and JavaScript",https://salttiger.com/making-isometric-social-real-time-games-with-html5-css3-and-javascript/,0
2312,Getting Started with Roo,https://salttiger.com/getting-started-with-roo/,0
2313,ActionScript Developer’s Guide to Robotlegs,https://salttiger.com/actionscript-developers-guide-to-robotlegs/,0
2314,Linux Server Hacks,https://salttiger.com/linux-server-hacks/,0
2315,Programming PHP (2nd),https://salttiger.com/programming-php-2nd/,0
2316,Classic Shell Scripting,https://salttiger.com/classic-shell-scripting/,0
2317,Cisco IOS Cookbook (2nd),https://salttiger.com/cisco-ios-cookbook-2nd/,0
2318,Active Directory Cookbook (3rd),https://salttiger.com/active-directory-cookbook-3rd/,0
2319,Programming the Semantic Web,https://salttiger.com/programming-the-semantic-web/,0
2320,Learning Java (3rd),https://salttiger.com/learning-java-3rd/,0
2321,Killer Game Programming in Java,https://salttiger.com/killer-game-programming-in-java/,0
2322,Codermetrics,https://salttiger.com/codermetrics/,0
2323,Squid: The Definitive Guide,https://salttiger.com/squid-the-definitive-guide/,0
2324,Java Network Programming (3rd),https://salttiger.com/java-network-programming-3rd/,0
2325,Harnessing Hibernate,https://salttiger.com/harnessing-hibernate/,0
2326,CSS: The Definitive Guide (3rd),https://salttiger.com/css-the-definitive-guide-3rd/,0
2327,Building and Testing with Gradle,https://salttiger.com/building-and-testing-with-gradle/,0
2328,"Getting Started with GEO, CouchDB, and Node.js",https://salttiger.com/getting-started-with-geo-couchdb-and-node-js/,0
2329,Jenkins: The Definitive Guide,https://salttiger.com/jenkins-the-definitive-guide/,0
2330,Learning SPARQL,https://salttiger.com/learning-sparql/,0
2331,Designing for XOOPS,https://salttiger.com/designing-for-xoops/,0
2332,Building on SugarCRM,https://salttiger.com/building-on-sugarcrm/,0
2333,Deploying OpenStack,https://salttiger.com/deploying-openstack/,0
2334,Elastic Beanstalk,https://salttiger.com/elastic-beanstalk/,0
2335,Gamification by Design,https://salttiger.com/gamification-by-design/,0
2336,Google Power Search,https://salttiger.com/google-power-search/,0
2337,Redis Cookbook,https://salttiger.com/redis-cookbook/,0
2338,Using the HTML5 Filesystem API,https://salttiger.com/using-the-html5-filesystem-api/,0
2339,Programming iOS 4,https://salttiger.com/programming-ios-4/,0
2340,Programming Android,https://salttiger.com/programming-android/,0
2341,Supercharged JavaScript Graphics,https://salttiger.com/supercharged-javascript-graphics/,0
2342,Basic Sensors in iOS,https://salttiger.com/basic-sensors-in-ios/,0
2343,Programming C# 4.0 (6th),https://salttiger.com/programming-c-4-0-6th/,0
2344,Programming WCF Services (3rd),https://salttiger.com/programming-wcf-services-3rd/,0
2345,Programming Scala,https://salttiger.com/programming-scala/,0
2346,Building Scalable Web Sites,https://salttiger.com/building-scalable-web-sites/,0
2347,Learning WCF,https://salttiger.com/learning-wcf/,0
2348,Java Generics and Collections,https://salttiger.com/java-generics-and-collections/,0
2349,jQuery Mobile,https://salttiger.com/jquery-mobile/,0
2350,Think Stats,https://salttiger.com/think-stats/,0
2351,SOA in Practice,https://salttiger.com/soa-in-practice/,0
2352,Java SOA Cookbook,https://salttiger.com/java-soa-cookbook/,0
2353,Windows PowerShell Cookbook (2nd),https://salttiger.com/windows-powershell-cookbook-2nd/,0
2354,Asterisk Cookbook,https://salttiger.com/asterisk-cookbook/,0
2355,High Performance Web Sites,https://salttiger.com/high-performance-web-sites/,0
2356,Even Faster Web Sites,https://salttiger.com/even-faster-web-sites/,0
2357,Test-Driven Infrastructure with Chef,https://salttiger.com/test-driven-infrastructure-with-chef/,0
2358,Managing Infrastructure with Puppet,https://salttiger.com/managing-infrastructure-with-puppet/,0
2359,Junos Enterprise Routing (2nd),https://salttiger.com/junos-enterprise-routing-2nd/,0
2360,Migrating Applications to IPv6,https://salttiger.com/migrating-applications-to-ipv6/,0
2361,Virtualization: A Manager’s Guide,https://salttiger.com/virtualization-a-managers-guide/,0
2362,ActionScript 3.0 Cookbook,https://salttiger.com/actionscript-3-0-cookbook/,0
2363,Asterisk: The Definitive Guide (3rd),https://salttiger.com/asterisk-the-definitive-guide-3rd/,0
2364,Developing Android Applications with Adobe AIR,https://salttiger.com/developing-android-applications-with-adobe-air/,0
2365,Building Web Apps for Google TV,https://salttiger.com/building-web-apps-for-google-tv/,0
2366,Programming Python (4th),https://salttiger.com/programming-python-4th/,0
2367,"Learning Perl, 6th Edition",https://salttiger.com/learning-perl-6th-edition/,0
2368,Programming Windows Azure,https://salttiger.com/programming-windows-azure/,0
2369,Flex 4 Cookbook,https://salttiger.com/flex-4-cookbook/,0
2370,VMware Cookbook,https://salttiger.com/vmware-cookbook/,0
2371,Introduction to Search with Sphinx,https://salttiger.com/introduction-to-search-with-sphinx/,0
2372,Scaling CouchDB,https://salttiger.com/scaling-couchdb/,0
2373,Ubuntu: Up and Running,https://salttiger.com/ubuntu-up-and-running/,0
2374,CouchDB: The Definitive Guide,https://salttiger.com/couchdb-the-definitive-guide/,0
